InvoiceNo,StockCode,Description,Category,Quantity,UnitPrice,InvoiceDate,CustomerID,Age,Gender,Country,SalesRep,ReturnFlag,Total
INV192596,P0087,Product 87,GROCERY,8,110.3,08-01-2023 12:21,C002337 ,33,Male,France,SR019,0,882.4
INV127834,P0150,Product 150,Fashon,2,579.66,30-04-2023 11:39,C000310,66,Female,Uk,SR011,0,1159.32
INV106049,P0157,Product 157,Electronics,4,949.81,26-05-2023 21:56,C003512,47,Female,India,SR020,0,3799.24
INV159255,P0017,Product 17,Fashon,9,401.6,16-02-2023 02:08,C003826,62,F,UK,SR016,0,3614.4
INV139112,P0023,Product 23,Fashon,1,998.25,21-09-2023 07:47,,60,Female,Inda,SR011,0,998.25
INV106542,P0095,Product 95,Beauty,8,229.69,01-05-2023 05:45,C003964,26,Male,India,SR019,0,1837.52
INV136457,P0045,Product 45,Grocery,9,569.66,14-08-2023 05:48,C003860,36,Male,Germany,SR011,0,5126.94
INV100593,P0120,Product 120,Books ,1,832.55,25-06-2023 07:57,C004855,63,Female,Australia,SR003,0,832.55
INV180100,P0124,Product 124,Fashon,7,545.21,04-09-2023 12:37,C002800,21,Male,Australia,SR005,0,3816.47
INV118479,P0102,Product 102,Toys,3,337.31,02-09-2023 03:23,C002221,56,Female,USA,SR002,0,1011.93
INV103506,P0129,Product 129,home decor,-2,196.52,20-07-2023 04:47,C004473,32,Male,Austalia,SR018,1,-393.04
INV192158,P0164,Product 164,Grocery ,7,807.64,45177,3006,66,Female,Germany,SR001,0,5653.48
INV124261,P0078,Product 78,Books,6,248.3,45196,C000396,69,Male,Inda,SR007,0,1489.8
INV128113,P0088,Product 88,Beauty,1,875.12,29-10-2023 12:34,C002182,30,Male,Frnace,SR019,0,875.12
INV102843,P0091,Product 91,Automotive,5,590.5,15-07-2023 16:15,C003993,48,Male,Germany,SR012,0,2952.5
INV137112,P0021,Product 21,beauty ,7,799.07,19-09-2023 16:59,C000015,57,Female,Canada,SR004,0,5593.49
INV134850,P0001,Product 1,Toys,6,549.4,27-11-2023 00:57,C001026,69,Female,Canada,SR001,0,3296.4
INV172092,P0154,Product 154,Fashion,2,126.13,07-09-2023 08:57,C002612,37,Male,France,SR010,0,252.26
INV109040,P0175,Product 175,HOME DECOR,7,312.25,20-07-2023 14:09,C000143,40,Female,Austalia,SR014,0,2185.75
INV157396,P0178,Product 178,Fashon,4,979.37,19-10-2023 12:38,C003944,50,Male,Canada,SR019,0,3917.48
INV149051,P0005,Product 5,Toys,7,288.31,07-10-2023 18:17,C003439,,Male,U S A,SR007,0,2018.17
INV15735,P0174,Product 174,GROCERY,2,557.41,"Nov 22, 2023 03:57 AM",,49,male,Australia,SR008,0,1114.82
INV187529,P0158,Product 158,Fashion,8,70.62,"Oct 12, 2023 04:27 PM",C000342,,Male,Uk,SR006,0,564.96
INV127092,P0152,Product 152,Toyz,2,671.26,06-08-2023 20:50,C004508,66,Female,Australia,SR012,0,1342.52
INV108390,P0141,Product 141,Beauty,7,62.99,25-09-2023 18:51,C004459,42,Female,India,SR019,0,440.93
INV148175,P0067,Product 67,HEALTH,9,445.36,07-10-2023 10:48,C003710,43,Male,USA,SR002,0,4008.24
INV122476,P0081,Product 81,TOYS,1,110.09,12-07-2023 10:03,C003134,38,Male,Uk,SR003,0,110.09
INV122478,P0001,Product 1,Toys,8,460.47,07-07-2023 05:00,,23,Male,Australia,SR011,0,3683.76
INV195681,P0133,Product 133,Grocery,2,843.8,27-08-2023 15:59,C001416,18,Female,Germany,SR020,0,1687.6
INV124715,P0039,Product 39  [refurbished],SPORTS,3,183.02,09-09-2023 10:42,C002305,23,Male,Untied States,SR010,0,549.06
INV177058,P0084,Product 84,Fashon,6,304.26,13-02-2023 06:23,C001422,41,Female,Germny,SR004,0,1825.56
INV161972,P0109,Product 109,TOYZ,9,$509.01,27-01-2023 04:51,C002728,44,male,Austalia,SR012,0,4581.09
INV122502,P0140,Product 140,beauty ,4,528.03,20-12-2023 13:14,C003233,56,Male,Uk,SR004,0,2112.12
INV112290,P0116,Product 116,Sports,6,512.25,14-03-2023 10:21,C003997,26,Male,India,SR017,0,3073.5
INV136017,P0196,Product 196,Beauty,9,685.24,23-04-2023 07:43,C000755,20,Female,Untied States,SR012,0,6167.16
INV14414,P0060,Product 60,beauty ,1,705.6,03-09-2023 13:57,C000640,45,Female,Austalia,SR003,0,705.6
INV105711,P0066,Product 66,Toys,8,$290.88,31-03-2023 12:54,C001226,45,Male,Inda,SR007,0,2327.04
INV119097,P0047,Product 47,Sports,9,850.66,45121,C001931,27,Male,Uk,SR020,0,7655.94
INV133389,P0119,Product 119,Fashion,9,87.47,22-12-2023 05:27,C000354,53,Female,India,SR014,0,787.23
INV163353,P0111,Product 111,Beauty,8,94.43,06-08-2023 03:35,C002074 ,,Male,Germny,SR001,0,755.44
INV109370,P0127,Product 127,Electronics,1,$349.66,"Jan 26, 2023 04:41 PM",,20,Male,Inda,SR002,0,$349.66 USD
INV193035,P0059,Product 59,home decor,7,541.07,14-04-2023 15:52,C003117,49,Male,Uk,SR008,0,3787.49
INV128297,P0082,Product 82,Health,8,283.96,25-12-2023 18:01,4245,64,Male,U S A,SR016,0,2271.68
INV116366,P0021,Product 21,beauty ,7,346.49,44991,C001934,29,F,Germany,SR020,0,2425.43
INV134735,P0037,Product 37,BEAUTY ,1,51.58,24-07-2023 23:19,266,57,Male,Inda,SR018,0,51.58
INV101171,P0052,Product 52,SPORTS ,2,887.35,"Jan 11, 2023 11:52 PM",C004597,36,Female,Austalia,SR008,Y,1774.7
INV132524,P0168,Product 168,electronisc,6,156.2,30-12-2023 17:51,C004363,25,Female,Germany,SR014,0,937.2
INV112189,P0167,Product 167,Grocery,3,88.75,20-05-2023 22:51,C002965,37,Male,Germany,SR007,0,266.25
INV149360,P0012,Product 12,Fashon,2,523.58,13-11-2023 13:26,4809,21,Female,Austalia,SR002,0,1047.16
INV141228,P0086,Product 86,Electronics,4 units,672.64,31-05-2023 04:54,C000455,33,Female,Inda,SR001,0,2690.56
INV192913,P0119,Product 119,Fashion,5 units,435.32,16-06-2023 10:40,C003709,36,Male,Untied States,SR012,1,2176.6
INV152805,P0196,Product 196,Beauty,3,619.59,24-09-2023 16:27,C001726,35,Male,India,SR008,0,1858.77
INV154698,P0183,Product 183,Automotive,6,672.07,04-03-2023 04:26,C000333,66,Female,Germny,SR006,0,4032.42
INV117293,P0111,Product 111,Beauty,4,702.73,08-08-2023 23:50,C003642,51,Female,Frnace,SR014,0,2810.92
INV171866,P0182,Product 182,Toys,1,$558.94,45040,C003398,52,Male,Germany,SR002,0,558.94
INV136886,P0044,Product 44,Fashion,4,511.74,09-03-2023 04:29,C003492,19,Male,Germany,SR012,0,2046.96
INV184501,P0075,Product 75,Home Decor,2,930.42,07-02-2023 08:27,C001580,52,Female,U S A,SR017,0,1860.84
INV172347,P0045,Product 45,Grocery,6,307.17,18-05-2023 06:18,C003321,65,Female,Canada,SR004,0,1843.02
INV191227,P0178,,Toys,5,$584.86,03-09-2023 22:18,C000860 ,59,Male,India,SR014,0,2924.3
INV188414,P0085,Product 85,Fashion,7,$70.54,17-09-2023 15:08,C000452,48,Female,USA,SR020,0,493.78
INV100554,P0096,Product 96,beauty ,9,299.36,10-10-2023 18:55,C001103,40,Male,Germny,SR013,0,2694.24
INV189720,P0091,Product 91,Automotive,8,426.88,13-10-2023 16:21,C002568,34,Male,France,SR007,0,3415.04
INV120409,P0177,Product 177,Home Decor,8,172.83,27-04-2023 06:40,C002361,55,Female,Germany,SR014,0,1382.64
INV114912,P0182,Product 182,Toys,9,592.06,08-06-2023 04:32,C004572,50,Male,USA,SR014,0,5328.54
INV111260,P0062,Product 62,Health,6,524.41,19-06-2023 11:00,C002772,56,Male,Uk,SR009,0,3146.46
INV142536,P0054,Product 54,beauty ,7,763.88,44944,C002572,19,Male,Frnace,SR004,0,5347.16
INV194777,P0061,Product 61,home decor,9,261.22,26-08-2023 13:18,,67,Female,Australia,SR017,0,2350.98
INV199360,P0018,Product 18,Toyz,6,136.89,18-12-2023 16:30,C002687,61,Male,Inda,SR004,0,$821.34 USD
INV135115,P0037,Product 37,beauty ,9,626.81,05-12-2023 04:10,C002180,27,Male,Canada,SR020,0,5641.29
INV150929,P0043,Product 43,Sports,-1,$499.25,23-08-2023 12:48,C004912,31,Male,Austalia,SR019,1,-499.25
INV125894,P0181,Product 181,Automotive,6,686.43,45152,C000951,40,Female,Untied States,SR016,0,4118.58
INV138538,P0187,Product 187,Home Decor,1,74.71,29-05-2023 12:17,C001580,52,Female,U S A,SR019,0,74.71
INV138787,P0029,Product 29,Sports,9,963.22,11-07-2023 08:05,C003980,,Female,Inda,SR003,0,8668.98
INV115956,P0088,Product 88,Beauty,8,334.58,18-09-2023 05:23,C001259,62,Male,Frnace,SR007,0,2676.64
INV118447,P0187,Product 187,Home Decor,4,261.29,"Jul 23, 2023 11:41 PM",C003447,29,Male,Untied States,SR018,0,1045.16
INV124640,P0090,Product 90,Fashon,-1,863.79,03-07-2023 09:17,C000955,60,Male,Untied States,SR002,1,-863.79
INV129949,P0033,Product 33,beauty ,8,$113.35,45261,C003929,35,Male,U S A,SR011,0,906.8
INV179710,P0085,Product 85,Fashion,9,560.02 USD,"Oct 25, 2023 09:47 AM",3694,64,Male,Canad,SR014,0,5040.18
INV198035,P0159,Product 159  [refurbished],Fashon,1,226.36,28-04-2023 11:15,C002276,53,Male,Canad,SR002,0,226.36
INV140546,P0120,Product 120,Books,7,156.36,04-09-2023 02:19,C000138,32,Female,Germny,SR008,0,1094.52
INV199878,P0045,,Grocery,6,7.31,24-02-2023 10:48,C000810,27,Female,Austalia,SR017,0,43.86
INV165488,P0037,Product 37,beauty ,1,$891.58,04-03-2023 10:22,C001579,62,Female,Germany,SR011,0,891.58
INV125739,P0177,Product 177,Home Decor,8,648.69,05-11-2023 22:29,C002270,55,Male,Inda,SR019,0,5189.52
INV168531,P0095,,Beauty,7,706.39,05-02-2023 02:15,C000149,66,Male,Austalia,SR015,0,4944.73
INV178316,P0186,Product 186,Books,8 units,410.51,"Jul 27, 2023 06:09 AM",C001732,28,Male,Germny,SR009,0,3284.08
INV144744,P0180,Product 180,Electronics,7,804.76,20-03-2023 06:48,484,45,Male,U S A,SR020,0,5633.32
INV161913,P0164,Product 164,Grocery,7,112.55,16-12-2023 00:53,C001813,28,Female,India,SR006,0,787.85
INV148606,P0014,Product 14,Fashion,3,234.42,11-08-2023 08:49,,66,Male,Canad,SR008,0,703.26
INV131311,P0180,Product 180,Electronics,4,378.43,14-08-2023 07:19,C004764,30,Female,Uk,SR008,0,1513.72
INV152137,P0164,Product 164  - damaged,Grocery ,5,$777.32,05-10-2023 03:36,C000326,66,Male,UK,SR004,0,3886.6
INV185249,P0013,Product 13,Grocery,6,834.82,17-01-2023 04:30,C004660,27,Female,Austalia,SR016,0,5008.92
INV134777,P0118,Product 118,Toys,6,960.15,05-01-2023 11:24,C000093,35,Male,Austalia,SR008,0,5760.9
INV111897,P0081,Product 81,Toys,5 units,747.98,10-08-2023 00:55,C000133 ,33,Male,U S A,SR018,0,3739.9
INV124480,P0183,Product 183,Automotive,6,892.32,25-10-2023 02:15,C003073,42,Fem,U S A,SR015,0,5353.92
INV114975,P0163,Product 163,Toyz,9,586.62,12-10-2023 07:33,C000449,66,Male,Untied States,SR011,N,5279.58
INV126249,P0044,Product 44,Fashion,7,544.16,44958,C003424,34,Female,Canad,SR013,0,3809.12
INV120462,P0055,Product 55,Automotive,4,636.89,23-01-2023 01:01,C002093,66,Male,U S A,SR006,0,2547.56
INV102401,P0004,Product 4,Automotive,2,127.88,45223,C004895,34,Female,Canada,SR010,0,255.76
INV185570,P0096,Product 96,Home decors,1,254.8,01-06-2023 05:33,,54,Male,U S A,SR020,0,254.8
INV178425,P0160,Product 160,Grocery,4,982.24,44960,C002929,61,Male,India,SR018,0,3928.96
INV158220,P0075,Product 75  - damaged,Home Decor,6,39.08,27-11-2023 02:26,C002936,45,Male,India,SR009,0,234.48
INV163514,P0092,Product 92,Home Decor,8,214.66,17-10-2023 19:38,,59,Male,UK,SR015,0,1717.28
INV106974,P0188,Product 188,Toys ,1,571.58,12-01-2023 18:25,C004605,25,Male,Frnace,SR006,0,571.58
INV139210,P0039,Product 39,SPORTS,9,315.97,24-05-2023 10:04,C002194,62,Male,Untied States,SR015,0,2843.73
INV133123,P0063,Product 63,Electronics,4,244.87,16-03-2023 16:48,C002714,39,female,Untied States,SR012,0,979.48
INV149057,P0082,Product 82,Health,8,972.59,45175,C003485,32,Male,India,SR019,0,7780.72
INV100963,P0082,Product 82,Health,2,935.56,05-01-2023 05:05,C000900,56,Female,Frnace,SR015,0,1871.12
INV180270,P0034,Product 34,TOYS,3,12.94,15-08-2023 06:05,C001463,52,Female,Australia,SR003,0,38.82
INV156799,P0031,Product 31,Health,2,379.32,45079,,59,Female,Frnace,SR016,0,758.64
INV150853,P0008,Product 8,Sports,6,845.64,12-03-2023 15:27,C004030,61,MALE,USA,SR017,0,5073.84
INV160772,P0048,Product 48,Fashon,4,296.17,15-02-2023 01:09,C003143,22,Male,Canada,SR010,0,1184.68
INV132666,P0016,Product 16,Electronics,7,58.89,45028,C004730,58,Male,U S A,SR020,0,412.23
INV161441,P0009,Product 9,Automotive,8,777.06,26-07-2023 02:13,C003686,34,Female,U S A,SR017,0,6216.48
INV144310,P0015,Product 15,Electronics,5,356.59,06-01-2023 07:41,C002519,39,Female,Uk,SR012,0,1782.95
INV180945,P0078,Product 78,Books,8,967.52,45132,C001341 ,69,Male,Untied States,SR001,0,7740.16
INV199907,P0075,Product 75,Home Decor,8,874.2,12-12-2023 12:41,C001246,64,Female,Untied States,SR007,0,6993.6
INV166387,P0086,Product 86,Electronics,8,925.49,14-07-2023 07:00,C000713,37,Male,France,SR013,0,7403.92
INV124057,P0183,Product 183,Automotive,4,353.14,21-08-2023 15:37,C004554,20,Male,USA,SR019,0,1412.56
INV111301,P0172,Product 172,Health,2,65.46,03-05-2023 11:48,C002969,24,Male,Inda,SR002,0,130.92
INV198672,P0030,Product 30,SPORTS,4,191.32,04-01-2023 07:14,C002100,,Female,Frnace,SR007,1,765.28
INV135159,P0106,Product 106,Books,2,788.02,06-06-2023 18:16,C004747,65,Male,Untied States,SR004,0,1576.04
INV124735,P0133,Product 133,Electronics,1,407.85,21-05-2023 20:02,C003307,58,Male,Uk,SR005,0,407.85
INV167420,P0087,Product 87,GROCERY,2,310.09,07-06-2023 14:27,C001943,18,Male,UK,SR015,0,620.18
INV108685,P0135,Product 135,Health,3,$402.81,25-06-2023 15:16,C002489,63,Male,Australia,SR008,0,1208.43
INV113542,P0127,Product 127,Electronics,4,428.69,07-06-2023 21:43,C002107,20,Male,Germny,SR016,0,1714.76
INV198445,P0173,Product 173,Grocery,4 units,559.92,27-11-2023 23:00,C002575,50,Male,Frnace,SR005,0,2239.68
INV178013,P0032,Product 32,Fashion,3,114.81,25-09-2023 23:24,C004766,20,Female,Germany,SR009,0,344.43
INV122366,P0139,Product 139,Fashon,1,651.27 USD,30-03-2023 06:55,C002950,60,Female,Untied States,SR015,0,651.27
INV127620,P0024,Product 24,Home Decor,7,774.35,09-05-2023 17:24,C001448,43,Female,U S A,SR009,0,5420.45
INV182141,P0141,Product 141,Health,8,663.95,45168,C003372,51,Female,Untied States,SR019,0,5311.6
INV167918,P0072,Product 72,TOYZ,2 units,379.04,06-08-2023 21:37,C002416,19,Fem,Canada,SR007,0,758.08
INV166125,P0150,Product 150,Toyz,5,669.43,10-12-2023 08:49,C004644,44,female,India,SR020,0,3347.15
INV179466,P0200,Product 200,Home Decor,8,631.64,44928,C000854,36,Female,Germny,SR003,0,5053.12
INV175038,P0082,Product 82,Health,4,945.9,17-01-2023 12:09,C002479,48,Female,Germany,SR002,0,"$3,783.60 USD"
INV170273,P0012,Product 12,Fashon,7,265.5,45220,C003437,63,Female,Untied States,SR008,0,1858.5
INV104244,P0191,Product 191,Toyz,9,$762.11,01-04-2023 04:44,C004737,66,Female,Uk,SR007,0,6858.99
INV141012,P0180,Product 180,Electronics,1,642.75,23-11-2023 14:49,C004184,31,Male,USA,SR005,0,642.75
INV173246,P0162,Product 162,electronisc ,5,133.55,12-02-2023 20:51,C001985,42,Female,Canada,SR004,0,667.75
INV153123,P0014,Product 14,Fashion,2,47.03,03-03-2023 23:17,C002143,53,Male,Australia,SR013,,94.06
INV140820,P0006,Product 6,electronisc,1,173.3,06-11-2023 08:11,C000986,40,Female,Frnace,SR007,1,173.3
INV193380,P0069,Product 69,Fashon,7,294.18,45047,C004057,43,Female,UK,SR018,0,2059.26
INV108631,P0002,Product 2,beauty ,3,594.28,31-01-2023 13:52,C003014,27,Female,U S A,SR001,0,1782.84
INV154370,P0028,Product 28,Toys,3,796.21,05-04-2023 00:23,C002168,35,Male,France,SR017,0,"$2,388.63 USD"
INV135195,P0087,Product 87,GROCERY,4,999.41,09-04-2023 08:46,C000099,63,Female,France,SR016,0,3997.64
INV179588,P0144,Product 144,Fashon,4 units,647.38,07-12-2023 18:19,C004625,20,Male,Austalia,SR008,0,2589.52
INV189090,P0051,Product 51,Sports,2,190.88,45200,C002040,31,Male,U S A,SR004,0,381.76
INV131825,P0048,Product 48,Fashon,7,309.04,27-12-2023 08:28,C001350 ,41,Female,UK,SR005,0,2163.28
INV141753,P0179,Product 179,Health,-4,472.83,04-11-2023 00:16,C004698,27,Female,Untied States,SR004,1,-1891.32
INV197478,P0061,Product 61,home decor,2,964.92,27-03-2023 17:41,C001324 ,43,Male,Australia,SR001,0,1929.84
INV13255,P0024,Product 24,Home Decor,1,613.97,15-08-2023 04:08,C001118,49,Male,UK,SR020,0,613.97
INV150380,P0010,Product 10,Home decors,-1,$439.75,09-09-2023 03:58,C001948,64,Female,UK,SR012,1,-439.75
INV187397,P0146,Product 146,Fashion,8,579.72,07-12-2023 09:12,C000594,,Female,India,SR005,0,4637.76
INV137781,P0035,Product 35,Fashon,8,471.24,08-11-2023 07:04,C001775,63,Male,Canad,SR020,0,3769.92
INV126973,P0078,Product 78,Books,9,164.82,01-02-2023 06:26,C002995,24,Male,Untied States,SR007,0,1483.38
INV167114,P0196,Product 196,Beauty,8,594.49,02-05-2023 20:34,C003516,58,Female,Canada,SR001,0,4755.92
INV116159,P0050,Product 50,Books,7,872.12,45080,C003916,61,Male,USA,SR002,0,6104.84
INV121654,P0005,Product 5,Toys,6,600.16,22-03-2023 18:11,C004101,62,Female,Frnace,SR011,0,3600.96
INV121554,P0083,Product 83,Automotive,-2,400.01,29-03-2023 19:44,C003947,105,Female,Germany,SR015,1,-800.02
INV195287,P0158,Product 158,FASHION ,7,973.83,24-12-2023 03:05,C003857,30,Male,Uk,SR020,0,6816.81
INV172421,P0160,Product 160 ***,Grocery,5,382.27,16-06-2023 14:30,C003462,64,Male,Germany,SR010,0,1911.35
INV103163,P0132,Product 132,Toys,4,355.68,"Feb 23, 2023 03:07 AM",C004861,50,Female,France,SR017,0,1422.72
INV144849,P0058,,GROCERY,5,914.87,16-06-2023 17:11,C001147,28,Female,Germany,SR004,0,4574.35
INV188973,P0032,Product 32,Fashion,5,638.47,"Aug 12, 2023 08:54 AM",C002154,21,Female,Austalia,SR011,0,3192.35
INV178582,P0155,Product 155,Beauty,7,645.39,18-09-2023 18:38,C004075,23,Male,UK,SR006,0,4517.73
INV115458,P0076,Product 76,Electronics,5,963.83,14-02-2023 02:05,C002037,36,Female,Inda,SR008,0,4819.15
INV116339,P0015,Product 15 ***,ELECTRONICS,4,980.27,05-04-2023 00:27,C001169,63,Female,USA,SR014,0,3921.08
INV196178,P0082,Product 82,Health,9,810.73,21-06-2023 15:15,C000171,69,Male,France,SR019,0,7296.57
INV111316,P0041,Product 41  [refurbished],Sports,2,894.2,05-03-2023 20:27,C000834,28,Male,Canad,SR018,0,1788.4
INV159455,P0031,Product 31,Health,3,763.96,20-01-2023 07:44,C003006,66,Female,Frnace,SR018,0,2291.88
INV121057,P0081,Product 81,Toys,6 units,$625.43,05-09-2023 06:08,,32,Female,Canad,SR017,0,3752.58
INV161318,P0162,Product 162,electronisc,1,801.99,26-09-2023 09:12,C000776,32,Male,USA,SR011,0,$801.99 USD
INV148762,P0021,Product 21,beauty ,7,554.92,24-07-2023 15:53,,31,female,Inda,SR004,0,3884.44
INV100200,P0149,Product 149,Beauty,9,826.7,45118,,27,Female,Germny,SR012,0,7440.3
INV179122,P0112,Product 112,Toys,3,227.03,19-11-2023 23:51,C004477,18,Male,Australia,SR012,0,681.09
INV131385,P0143,Product 143,Toyz,8,606.31,03-10-2023 22:16,C001322,34,Male,UK,SR017,0,4850.48
INV109357,P0182,Product 182,Toys,7,654.41,09-09-2023 04:32,C004276,54,Female,Untied States,SR014,0,4580.87
INV146277,P0107,Product 107,home decor,2,838.76,44969,C002878 ,22,Female,Untied States,SR017,0,1677.52
INV145472,P0084,Product 84,Fashon,1,728.29,23-02-2023 00:42,C003714,69,Female,Uk,SR008,0,728.29
INV163649,P0022,Product 22,beauty ,7,993.69,09-04-2023 02:04,C002087,36,Male,Uk,SR004,0,6955.83
INV162516,P0012,Product 12,Fashon,9,383,03-05-2023 16:49,C000495,42,Male,Australia,SR012,0,3447
INV130260,P0141,Product 141,Health,2,929.26,17-10-2023 03:52,C004567,22,Male,Australia,SR008,0,1858.52
INV192671,P0004,Product 4,AUTOMOTIVE,9,318,19-03-2023 17:27,C000279,40,Female,Uk,SR016,0,2862
INV183901,P0027,Product 27,Health,2,528.31,23-09-2023 11:13,C000413,20,Female,Canada,SR002,0,1056.62
INV192509,P0178,Product 178,Toys,2,391.62,01-02-2023 20:24,C003613,32,Male,U S A,SR017,0,783.24
INV137692,P0141,Product 141,Health,4,684.8,25-10-2023 18:31,C003566,18,Female,India,SR016,0,2739.2
INV166025,P0110,Product 110,Sports,5 units,694.03,16-06-2023 10:42,C004011,24,Male,UK,SR006,0,3470.15
INV124430,P0025,Product 25,Beauty,9,588.97,14-12-2023 09:20,C000834,28,Male,USA,SR011,0,5300.73
INV139651,P0009,Product 9,AUTOMOTIVE,9,654.08,28-04-2023 05:58,C002508,67,female,India,SR008,0,5886.72
INV137432,P0034,Product 34,Toys,6,224.52,"Sep 27, 2023 08:41 PM",C004604,58,Male,Austalia,SR001,0,1347.12
INV105409,P0040,Product 40,Toyz,5 units,971.49,13-05-2023 22:13,C004013,35,Male,Germny,SR007,0,4857.45
INV116118,P0081,Product 81 ###,Toys,1 units,235.02,31-08-2023 20:20,C000075,63,Female,France,SR020,0,235.02
INV199032,P0102,Product 102,Toys,4,633.96,26-05-2023 22:25,C002369,62,,India,SR013,1,2535.84
INV190905,P0082,Product 82,Health ,5,947.87,45049,C004489,37,Male,Frnace,SR006,0,4739.35
INV153043,P0052,Product 52,SPORTS,5,348.11,45033,,22,Male,Austalia,SR020,0,1740.55
INV124481,P0176,Product 176,Sports,7 units,160.39,"Aug 08, 2023 10:06 AM",C003340,57,Female,U S A,SR020,0,1122.73
INV128385,P0135,Product 135,Health,-4,180.48,45021,C000680,31,Female,Germny,SR016,1,-721.92
INV176099,P0006,Product 6,electronisc,3,594.89,08-01-2023 01:24,C000420,25,Female,USA,SR004,,1784.67
INV141232,P0102,Product 102,Toys,6,284.22,21-08-2023 20:00,C001835,39,Male,India,SR015,0,1705.32
INV117242,P0079,Product 79,Beauty,3,620.32,26-12-2023 06:10,C002897,68,Male,Australia,SR008,0,1860.96
INV109616,P0148,Product 148,Toyz,6,271.14,45103,C004571,23,Male,Germany,SR009,0,1626.84
INV127076,P0195,Product 195,Fashon,7,101.99,08-10-2023 03:28,C003786,57,MALE,U S A,SR013,0,713.93
INV173231,P0071,Product 71,electronisc,1,602.39,45011,C003618,59,Female,Inda,SR006,0,602.39
INV117382,P0036,Product 36,Automotive,6,898.99,20-04-2023 14:29,C004493,66,Female,Canada,SR011,,5393.94
INV108161,P0036,Product 36,Automotive,5,270.74 USD,16-12-2023 12:55,C001727,63,Male,Untied States,SR018,0,1353.7
INV149602,P0074,Product 74,Home Decor,4,512.85,17-06-2023 12:22,,56,Female,Germny,SR018,0,2051.4
INV121996,P0182,Product 182,Toys,6 units,875.08,22-07-2023 17:18,C003383,34,Female,Austalia,SR018,0,5250.48
INV144945,P0195,Product 195,Fashon,-4,520.32,17-01-2023 22:56,C004078,49,Female,Germny,SR001,1,-2081.28
INV114532,P0021,Product 21,beauty ,7,273.39,13-11-2023 06:30,C003484,68,Female,Austalia,SR003,0,1913.73
INV199265,P0054,Product 54,beauty ,9,465.51,25-01-2023 09:36,,64,Female,Austalia,SR010,0,4189.59
INV107124,P0102,Product 102,Toys,-1,310.29,15-04-2023 22:38,,64,Female,Germany,SR003,1,-310.29
INV122763,P0147,Product 147,Home Decor,9,186.39,04-04-2023 01:54,C003454,22,Female,Frnace,SR014,0,1677.51
