Transaction_ID,Date,Customer_ID,Customer_Age,Gender,Location,Product_Category,Product_Name,Unit_Price,Quantity,Discount_Applied,Total_Revenue,Payment_Method,Delivery_Time_Days,Customer_Rating
TXN48225,08-03-2026,CUST_13479,32,Male,USA,Apparel,Winter Jacket,33.43,2,0.03,64.85,Bank Transfer,6,4.4
TXN48226,08-03-2026,CUST_15905,34,Non-binary,UAE,Apparel,Running Shoes,34.78,1,0.13,30.26,Bank Transfer,6,3.9
TXN48227,08-03-2026,CUST_18199,26,Female,India,Electronics,Smartwatch,371.6,2,0.09,676.31,Credit Card,14,2.8
TXN48228,08-03-2026,CUST_13513,29,Non-binary,USA,Beauty,Hair Serum,71.9,1,0.02,70.46,Bank Transfer,14,1.4
TXN48229,08-03-2026,CUST_17997,27,Female,USA,Electronics,Smartphone 128GB,1348.16,1,0.03,1307.72,PayPal,12,1
TXN48230,08-03-2026,CUST_5288,39,Male,Pakistan,Electronics,Smartphone 128GB,1352.01,3,0.07,3772.11,Credit Card,10,4.1
TXN48231,08-03-2026,CUST_14624,35,Non-binary,UK,Apparel,Winter Jacket,20,2,0.05,38,PayPal,10,4.8
TXN48232,08-03-2026,CUST_23107,23,Female,UK,Electronics,4K Smart TV,484.07,3,0,1452.21,Credit Card,5,3.5
TXN48233,08-03-2026,CUST_4603,44,Non-binary,Germany,Sports,Dumbbell Set,72.98,3,0.01,216.75,Credit Card,5,3.9
TXN48234,08-03-2026,CUST_22505,21,Male,UAE,Electronics,Wireless Noise-Canceling Headphones,1093.89,2,0.04,2100.27,Credit Card,14,1.4
TXN48235,08-03-2026,CUST_14616,18,Male,UAE,Sports,Tennis Racket,196.41,1,0.12,172.84,Credit Card,8,4.8
TXN48236,08-03-2026,CUST_8473,32,Male,USA,Apparel,Denim Jeans,107.36,2,0.09,195.4,Credit Card,3,3.1
TXN48237,08-03-2026,CUST_8928,32,Male,India,Sports,Cycling Helmet,152.9,2,0.1,275.22,Credit Card,5,3.3
TXN48238,08-03-2026,CUST_15750,35,Female,India,Electronics,Smartphone 128GB,907.5,2,0.1,1633.5,PayPal,6,3.4
TXN48239,08-03-2026,CUST_11102,23,Female,UK,Sports,Dumbbell Set,175.23,1,0.11,155.95,Credit Card,2,3.6
TXN48240,08-03-2026,CUST_20455,43,Non-binary,India,Home & Kitchen,Coffee Maker,84.84,1,0.02,83.14,Bank Transfer,6,4
TXN48241,08-03-2026,CUST_19969,52,Female,Germany,Home & Kitchen,Blender,54.65,3,0.03,159.03,PayPal,10,3.4
TXN48242,08-03-2026,CUST_5444,34,Male,UAE,Apparel,Denim Jeans,64.07,3,0.05,182.6,Credit Card,10,4.6
TXN48243,08-03-2026,CUST_16934,38,Male,UAE,Sports,Yoga Mat,22.23,3,0.08,61.35,PayPal,1,4.2
TXN48244,08-03-2026,CUST_11833,18,Male,UAE,Sports,Tennis Racket,75.69,3,0.05,215.72,Credit Card,1,3.4
TXN48245,08-03-2026,CUST_5047,30,Male,India,Home & Kitchen,Coffee Maker,276.87,1,0.02,271.33,Credit Card,9,4.1
TXN48246,08-03-2026,CUST_23742,28,Female,UAE,Apparel,Winter Jacket,73.15,2,0.15,124.36,Bank Transfer,7,3.4
TXN48247,09-03-2026,CUST_11134,26,Female,UAE,Beauty,Face Wash,17.97,3,0.13,46.9,PayPal,5,3.5
TXN48248,09-03-2026,CUST_22150,28,Male,USA,Apparel,Denim Jeans,140.4,2,0.13,244.3,PayPal,5,4.6
TXN48249,09-03-2026,CUST_4965,29,Female,Germany,Apparel,Formal Shirt,59.82,2,0.13,104.09,Credit Card,3,3.1
TXN48250,09-03-2026,CUST_20731,20,Female,Pakistan,Apparel,Running Shoes,31.21,3,0.1,84.27,Credit Card,4,4.4
TXN48251,09-03-2026,CUST_14355,30,Female,India,Electronics,Smartphone 128GB,528.24,3,0.04,1521.33,Credit Card,2,4.6
TXN48252,09-03-2026,CUST_20061,24,Female,UAE,Electronics,Wireless Noise-Canceling Headphones,184.25,3,0.12,486.42,PayPal,8,3
TXN48253,09-03-2026,CUST_14668,42,Non-binary,USA,Electronics,Smartwatch,1028.77,3,0.12,2715.95,Bank Transfer,6,3.5
TXN48254,09-03-2026,CUST_16758,38,Male,India,Electronics,Wireless Noise-Canceling Headphones,1265.9,2,0.09,2303.94,Bank Transfer,7,4.9
TXN48255,09-03-2026,CUST_19807,38,Female,Germany,Beauty,Hair Serum,23.52,1,0.14,20.23,Credit Card,12,2.7
TXN48256,09-03-2026,CUST_5120,44,Male,UK,Beauty,Lipstick Set,33.52,3,0.03,97.54,Credit Card,4,3.4
TXN48257,09-03-2026,CUST_9579,26,Male,Pakistan,Sports,Football,36.24,3,0.06,102.2,Credit Card,4,4.3
TXN48258,09-03-2026,CUST_10112,37,Non-binary,USA,Sports,Yoga Mat,33.25,1,0.02,32.59,Credit Card,14,1.9
TXN48259,09-03-2026,CUST_19747,45,Non-binary,USA,Sports,Football,54.36,1,0.06,51.1,Credit Card,13,1.6
TXN48260,09-03-2026,CUST_5751,26,Male,Germany,Electronics,Smartphone 128GB,1358.32,2,0.13,2363.48,Bank Transfer,4,3.5
TXN48261,09-03-2026,CUST_10367,18,Male,Pakistan,Beauty,Hair Serum,58.78,2,0.01,116.38,PayPal,11,1.5
TXN48262,09-03-2026,CUST_23539,28,Female,Pakistan,Beauty,Moisturizing Cream,71.72,3,0.06,202.25,Credit Card,11,1.8
TXN48263,09-03-2026,CUST_14043,44,Female,USA,Electronics,Gaming Laptop,1472.68,3,0.13,3843.69,Credit Card,6,3.5
TXN48264,09-03-2026,CUST_15720,25,Male,India,Apparel,Running Shoes,119.07,2,0.07,221.47,Bank Transfer,15,2.2
TXN48265,09-03-2026,CUST_23393,30,Non-binary,UK,Beauty,Moisturizing Cream,65.67,1,0.05,62.39,PayPal,15,2.1
TXN48266,09-03-2026,CUST_17415,27,Female,UAE,Electronics,Smartphone 128GB,550.4,2,0.09,1001.73,PayPal,13,2.8
TXN48267,09-03-2026,CUST_12591,33,Male,Pakistan,Electronics,Smartphone 128GB,343.66,1,0.1,309.29,Credit Card,7,4.4
TXN48268,09-03-2026,CUST_10268,24,Female,India,Beauty,Face Wash,53.71,2,0.14,92.38,Credit Card,9,3.8
TXN48269,09-03-2026,CUST_17245,20,Male,UAE,Beauty,Face Wash,40.21,3,0.03,117.01,PayPal,11,1.3
TXN48270,09-03-2026,CUST_12783,30,Female,Pakistan,Electronics,Gaming Laptop,711.9,3,0.02,2092.99,Credit Card,13,1.6
TXN48271,09-03-2026,CUST_16781,32,Female,India,Electronics,Smartphone 128GB,854.18,2,0,1708.36,PayPal,3,3.5
TXN48272,09-03-2026,CUST_4653,46,Female,UK,Sports,Football,52.33,1,0.01,51.81,Credit Card,10,3.4
TXN48273,09-03-2026,CUST_19183,35,Female,UK,Electronics,Smartwatch,821.92,3,0.02,2416.44,PayPal,1,3.7
TXN48274,09-03-2026,CUST_22080,23,Male,USA,Home & Kitchen,Air Fryer,141.45,1,0.08,130.13,Credit Card,13,1.4
TXN48275,09-03-2026,CUST_23394,27,Female,UAE,Electronics,Wireless Noise-Canceling Headphones,1312.28,2,0.11,2335.86,Credit Card,2,3.5
TXN48276,09-03-2026,CUST_11716,42,Female,UAE,Sports,Dumbbell Set,62.87,2,0.03,121.97,Bank Transfer,5,4.9
TXN48277,09-03-2026,CUST_16198,30,Female,UAE,Apparel,Winter Jacket,76.78,1,0.04,73.71,PayPal,13,1.7
TXN48278,09-03-2026,CUST_12616,24,Male,UAE,Sports,Tennis Racket,131.06,3,0.05,373.52,Credit Card,6,4.1
TXN48279,09-03-2026,CUST_9915,35,Male,Pakistan,Home & Kitchen,Vacuum Cleaner,246.88,2,0.04,474.01,Credit Card,1,4.9
TXN48280,09-03-2026,CUST_14297,27,Male,India,Apparel,Running Shoes,49.21,2,0.06,92.51,Credit Card,12,1.2
TXN48281,09-03-2026,CUST_21968,39,Male,UAE,Sports,Yoga Mat,28.51,1,0.02,27.94,PayPal,4,3.8
TXN48282,09-03-2026,CUST_7283,38,Male,Pakistan,Home & Kitchen,Blender,111.05,1,0,111.05,PayPal,9,3.5
TXN48283,09-03-2026,CUST_8252,23,Male,UAE,Electronics,Smartwatch,514.22,2,0.08,946.16,Credit Card,14,2.3
TXN48284,10-03-2026,CUST_5435,52,Male,Pakistan,Sports,Tennis Racket,32.22,1,0.06,30.29,Crypto,15,1.1
TXN48285,10-03-2026,CUST_21086,33,Male,UAE,Apparel,Cotton T-Shirt,117.96,1,0.01,116.78,Crypto,8,3.7
TXN48286,10-03-2026,CUST_8134,18,Non-binary,UK,Electronics,4K Smart TV,1206.52,2,0.07,2244.13,Bank Transfer,7,4.9
TXN48287,10-03-2026,CUST_7180,38,Male,Germany,Electronics,Smartwatch,182.45,2,0.13,317.46,Bank Transfer,3,4.4
TXN48288,10-03-2026,CUST_10954,18,Male,UK,Apparel,Winter Jacket,84.15,3,0,252.45,PayPal,6,4.4
TXN48289,10-03-2026,CUST_8901,45,Female,USA,Beauty,Perfume,65.92,1,0.03,63.94,PayPal,9,3.9
TXN48290,10-03-2026,CUST_23676,35,Male,UAE,Beauty,Moisturizing Cream,75.08,3,0.09,204.97,PayPal,15,1.4
TXN48291,10-03-2026,CUST_7982,33,Female,India,Sports,Yoga Mat,170.47,3,0.03,496.07,Bank Transfer,15,2.7
TXN48292,10-03-2026,CUST_10275,34,Male,Germany,Home & Kitchen,Vacuum Cleaner,235.77,3,0.01,700.24,Bank Transfer,10,3.8
TXN48293,10-03-2026,CUST_18821,40,Male,Germany,Sports,Dumbbell Set,160.12,2,0.1,288.22,PayPal,3,4.6
TXN48294,10-03-2026,CUST_17008,29,Male,Germany,Apparel,Denim Jeans,101.21,3,0.11,270.23,Bank Transfer,3,3.5
TXN48295,10-03-2026,CUST_4064,34,Female,UAE,Electronics,Smartwatch,630.4,1,0.06,592.58,Credit Card,5,4.8
TXN48296,10-03-2026,CUST_20400,35,Male,India,Apparel,Denim Jeans,81.91,2,0.11,145.8,Credit Card,8,4.8
TXN48297,10-03-2026,CUST_20377,18,Female,India,Apparel,Formal Shirt,53.39,3,0.05,152.16,Credit Card,11,2.5
TXN48298,10-03-2026,CUST_5709,40,Male,UAE,Home & Kitchen,Air Fryer,244.49,3,0.09,667.46,Crypto,13,1.2
TXN48299,10-03-2026,CUST_22657,41,Female,UAE,Electronics,Smartphone 128GB,351.3,1,0.1,316.17,Bank Transfer,15,1.2
TXN48300,10-03-2026,CUST_20808,38,Male,UK,Apparel,Formal Shirt,62.77,1,0.07,58.38,Credit Card,12,2.3
TXN48301,10-03-2026,CUST_14663,37,Non-binary,USA,Electronics,Wireless Noise-Canceling Headphones,64.65,1,0.1,58.19,Credit Card,8,3.6
TXN48302,10-03-2026,CUST_5280,50,Male,UAE,Sports,Dumbbell Set,195.43,1,0.14,168.07,Credit Card,13,2.3
TXN48303,10-03-2026,CUST_7836,33,Male,India,Electronics,4K Smart TV,1298.39,2,0.08,2389.04,Credit Card,11,1.5
TXN48304,10-03-2026,CUST_18228,34,Female,India,Electronics,Smartphone 128GB,128.27,2,0.14,220.62,PayPal,5,3.1
TXN48305,10-03-2026,CUST_21200,27,Male,Germany,Electronics,4K Smart TV,334.98,2,0.13,582.87,PayPal,13,2.3
TXN48306,10-03-2026,CUST_17338,18,Male,UAE,Electronics,Wireless Noise-Canceling Headphones,420.03,2,0.11,747.65,PayPal,10,3.8
TXN48307,10-03-2026,CUST_13670,38,Non-binary,India,Beauty,Moisturizing Cream,66.24,2,0.11,117.91,PayPal,13,2.5
TXN48308,10-03-2026,CUST_11839,28,Female,Pakistan,Electronics,4K Smart TV,836.64,1,0.11,744.61,PayPal,8,3.5
TXN48309,10-03-2026,CUST_13588,18,Male,Germany,Beauty,Perfume,7.8,1,0.09,7.1,Credit Card,4,4.5
TXN48310,10-03-2026,CUST_21507,33,Female,Germany,Electronics,Wireless Noise-Canceling Headphones,504.58,2,0.1,908.24,Credit Card,10,3.9
TXN48311,10-03-2026,CUST_5634,33,Female,Germany,Home & Kitchen,Blender,61.56,3,0.06,173.6,PayPal,3,4.3
TXN48312,10-03-2026,CUST_21575,31,Male,USA,Home & Kitchen,Microwave Oven,245.93,1,0.13,213.96,PayPal,13,2.2
TXN48313,10-03-2026,CUST_4655,35,Female,UK,Electronics,Gaming Laptop,556.05,3,0.07,1551.38,PayPal,8,4.5
TXN48314,11-03-2026,CUST_21495,18,Female,USA,Electronics,Wireless Noise-Canceling Headphones,1440.53,1,0.08,1325.29,Credit Card,12,1.1
TXN48315,11-03-2026,CUST_11746,44,Male,UK,Apparel,Cotton T-Shirt,31.25,3,0.1,84.38,Credit Card,1,3.5
TXN48316,11-03-2026,CUST_6837,38,Female,UAE,Electronics,Wireless Noise-Canceling Headphones,1406.58,3,0.02,4135.35,Credit Card,13,1.9
TXN48317,11-03-2026,CUST_4750,46,Female,UAE,Sports,Football,106.63,3,0.06,300.7,Crypto,12,1.6
TXN48318,11-03-2026,CUST_15955,28,Female,USA,Electronics,Wireless Noise-Canceling Headphones,201.03,1,0.07,186.96,Credit Card,10,4.1
TXN48319,11-03-2026,CUST_7770,38,Female,UAE,Electronics,Gaming Laptop,961.2,2,0.06,1807.06,Credit Card,13,1.6
TXN48320,11-03-2026,CUST_5431,18,Male,UK,Electronics,Gaming Laptop,1371.4,3,0.01,4073.06,Credit Card,14,3.5
TXN48321,11-03-2026,CUST_6662,25,Male,Pakistan,Home & Kitchen,Air Fryer,119.67,1,0,119.67,PayPal,14,2.7
TXN48322,11-03-2026,CUST_14398,20,Female,UAE,Beauty,Hair Serum,55.75,2,0.01,110.39,Bank Transfer,14,1.3
TXN48323,11-03-2026,CUST_6880,36,Non-binary,UK,Electronics,Smartwatch,285.52,3,0.12,753.77,PayPal,4,4.8
TXN48324,11-03-2026,CUST_7217,23,Female,India,Sports,Yoga Mat,187.89,2,0.11,334.44,Credit Card,3,3.4
TXN48325,11-03-2026,CUST_5649,29,Female,UK,Home & Kitchen,Air Fryer,93.68,2,0.01,185.49,Credit Card,10,4.5
TXN48326,11-03-2026,CUST_16872,34,Female,Pakistan,Electronics,Wireless Noise-Canceling Headphones,975.74,2,0.14,1678.27,Credit Card,2,4
TXN48327,11-03-2026,CUST_6596,30,Male,Pakistan,Home & Kitchen,Vacuum Cleaner,204.56,1,0.15,173.88,Credit Card,10,4.4
TXN48328,11-03-2026,CUST_4401,20,Male,Pakistan,Sports,Cycling Helmet,43.5,3,0.1,117.45,Crypto,13,1.9
TXN48329,11-03-2026,CUST_4133,50,Male,USA,Home & Kitchen,Coffee Maker,174.49,3,0.02,513,Crypto,15,2.1
TXN48330,11-03-2026,CUST_21085,35,Female,UAE,Home & Kitchen,Microwave Oven,183.49,1,0.11,163.31,PayPal,2,5
TXN48331,11-03-2026,CUST_7907,50,Male,UAE,Electronics,Smartwatch,614.48,2,0.05,1167.51,Credit Card,1,4.4
TXN48332,11-03-2026,CUST_23142,23,Male,Pakistan,Beauty,Perfume,49.99,3,0.07,139.47,Bank Transfer,8,4.4
TXN48333,11-03-2026,CUST_19899,30,Male,UAE,Apparel,Cotton T-Shirt,142.88,3,0.05,407.21,PayPal,8,4.8
TXN48334,11-03-2026,CUST_17380,35,Female,UAE,Electronics,Smartwatch,1439.65,1,0.14,1238.1,Credit Card,3,4.3
TXN48335,11-03-2026,CUST_17759,49,Male,India,Home & Kitchen,Microwave Oven,186.85,2,0.03,362.49,Credit Card,14,1.1
TXN48336,11-03-2026,CUST_5648,50,Female,UK,Sports,Cycling Helmet,119.98,1,0.06,112.78,Credit Card,10,4.1
TXN48337,11-03-2026,CUST_13249,29,Female,India,Electronics,Smartwatch,345.55,3,0.08,953.72,Credit Card,10,3.7
TXN48338,11-03-2026,CUST_23149,26,Non-binary,UK,Electronics,4K Smart TV,505.69,1,0.15,429.84,Credit Card,15,3.5
TXN48339,11-03-2026,CUST_7698,34,Non-binary,Pakistan,Electronics,Smartphone 128GB,677.07,2,0.08,1245.81,Bank Transfer,5,3
TXN48340,11-03-2026,CUST_22981,46,Male,UK,Electronics,Smartphone 128GB,1114.04,3,0.07,3108.17,Crypto,4,3.5
TXN48341,11-03-2026,CUST_7862,35,Female,USA,Apparel,Running Shoes,125.72,3,0.13,328.13,Credit Card,5,4.8
TXN48342,11-03-2026,CUST_10988,37,Male,Germany,Home & Kitchen,Blender,187.8,3,0.13,490.16,Bank Transfer,2,4
TXN48343,11-03-2026,CUST_8540,46,Male,USA,Home & Kitchen,Vacuum Cleaner,254.77,2,0.12,448.4,Bank Transfer,5,4.2
TXN48344,11-03-2026,CUST_6488,44,Male,India,Electronics,Gaming Laptop,651.69,2,0.13,1133.94,Bank Transfer,13,1.8
TXN48345,11-03-2026,CUST_14334,44,Female,Pakistan,Home & Kitchen,Vacuum Cleaner,95.41,2,0.08,175.55,Credit Card,4,4.6
TXN48346,11-03-2026,CUST_13481,41,Male,Germany,Home & Kitchen,Blender,194.95,1,0.13,169.61,Crypto,5,3.4
TXN48347,11-03-2026,CUST_15800,48,Female,UAE,Beauty,Hair Serum,55.6,3,0.11,148.45,PayPal,13,1.7
TXN48348,11-03-2026,CUST_13886,22,Male,USA,Beauty,Lipstick Set,78.12,3,0.01,232.02,PayPal,2,4.8
TXN48349,11-03-2026,CUST_11796,57,Male,Pakistan,Sports,Dumbbell Set,118.69,3,0.07,331.15,Credit Card,12,2.8
TXN48350,11-03-2026,CUST_11951,45,Female,Germany,Beauty,Face Wash,66.53,1,0.02,65.2,PayPal,2,4.7
TXN48351,11-03-2026,CUST_14568,33,Male,India,Beauty,Moisturizing Cream,34.42,3,0.06,97.06,Credit Card,6,4.9
TXN48352,12-03-2026,CUST_15368,46,Male,USA,Apparel,Denim Jeans,113.26,2,0.1,203.87,Credit Card,13,1.2
TXN48353,12-03-2026,CUST_18903,31,Male,Pakistan,Home & Kitchen,Coffee Maker,209.12,2,0.04,401.51,Credit Card,13,2.6
TXN48354,12-03-2026,CUST_10303,39,Male,Germany,Electronics,Gaming Laptop,660.04,3,0.04,1900.92,PayPal,9,3.5
TXN48355,12-03-2026,CUST_6581,40,Male,Germany,Electronics,Smartphone 128GB,1407.77,1,0.1,1266.99,Credit Card,13,1.9
TXN48356,12-03-2026,CUST_9180,43,Male,Germany,Beauty,Lipstick Set,27.1,2,0.1,48.78,Credit Card,4,3.7
TXN48357,12-03-2026,CUST_8381,30,Female,USA,Sports,Football,47.26,2,0.03,91.68,Credit Card,1,4.3
TXN48358,12-03-2026,CUST_6351,43,Non-binary,India,Beauty,Moisturizing Cream,49.22,3,0.04,141.75,Credit Card,7,5
TXN48359,12-03-2026,CUST_12934,30,Female,India,Electronics,Wireless Noise-Canceling Headphones,1046.95,3,0.05,2983.81,Credit Card,13,1.8
TXN48360,12-03-2026,CUST_9492,42,Female,UAE,Sports,Tennis Racket,50.35,3,0.01,149.54,Credit Card,10,3.9
TXN48361,12-03-2026,CUST_9838,34,Male,UK,Apparel,Denim Jeans,86.55,2,0.15,147.13,Crypto,12,1
TXN48362,12-03-2026,CUST_8358,18,Female,UK,Electronics,Smartphone 128GB,1330.7,1,0.04,1277.47,PayPal,14,1.8
TXN48363,12-03-2026,CUST_15772,27,Female,India,Electronics,4K Smart TV,619.96,1,0.14,533.17,PayPal,5,4.2
TXN48364,12-03-2026,CUST_6750,43,Female,Pakistan,Beauty,Moisturizing Cream,57.87,1,0.05,54.98,PayPal,9,3.2
TXN48365,12-03-2026,CUST_14227,31,Female,Germany,Electronics,Wireless Noise-Canceling Headphones,1393.47,1,0.03,1351.67,Bank Transfer,15,1.2
TXN48366,12-03-2026,CUST_4860,47,Male,Pakistan,Sports,Dumbbell Set,56.96,1,0.05,54.11,Credit Card,13,1
TXN48367,12-03-2026,CUST_21520,22,Male,Pakistan,Home & Kitchen,Air Fryer,271.49,3,0.03,790.04,PayPal,10,4.5
TXN48368,12-03-2026,CUST_20621,41,Male,Pakistan,Beauty,Hair Serum,10.53,1,0.09,9.58,PayPal,7,4.8
TXN48369,12-03-2026,CUST_7903,34,Male,UAE,Home & Kitchen,Vacuum Cleaner,94.56,3,0.01,280.84,Credit Card,8,4.7
TXN48370,12-03-2026,CUST_21699,32,Male,Germany,Electronics,4K Smart TV,1359.01,1,0.02,1331.83,Crypto,3,3.5
TXN48371,12-03-2026,CUST_4944,23,Non-binary,Pakistan,Electronics,Gaming Laptop,614.33,3,0.11,1640.26,Credit Card,13,2.2
TXN48372,12-03-2026,CUST_8627,37,Male,USA,Beauty,Lipstick Set,69.11,2,0.05,131.31,Bank Transfer,15,2.6
TXN48373,12-03-2026,CUST_23630,24,Female,Pakistan,Beauty,Perfume,50.64,2,0.08,93.18,Credit Card,7,3.5
TXN48374,12-03-2026,CUST_20326,28,Female,India,Electronics,Smartphone 128GB,783.03,3,0.08,2161.16,PayPal,6,3.5
TXN48375,12-03-2026,CUST_21855,33,Female,USA,Beauty,Lipstick Set,8.23,3,0.11,21.97,Credit Card,14,1.5
TXN48376,12-03-2026,CUST_15470,31,Female,UK,Electronics,Smartphone 128GB,557.49,1,0.04,535.19,Credit Card,14,2.1
TXN48377,12-03-2026,CUST_19345,45,Non-binary,Pakistan,Sports,Yoga Mat,79.22,1,0,79.22,Credit Card,1,4.4
TXN48378,12-03-2026,CUST_13294,18,Female,India,Apparel,Running Shoes,42.31,2,0.04,81.24,Credit Card,5,3.2
TXN48379,12-03-2026,CUST_9219,33,Female,UAE,Sports,Cycling Helmet,148.87,2,0.11,264.99,Credit Card,8,3.8
TXN48380,12-03-2026,CUST_6950,31,Male,USA,Apparel,Running Shoes,149.18,2,0.01,295.38,Credit Card,4,4.3
TXN48381,12-03-2026,CUST_15886,34,Female,UAE,Apparel,Running Shoes,68.8,1,0.1,61.92,PayPal,5,4.3
TXN48382,13-03-2026,CUST_23862,29,Male,Germany,Apparel,Winter Jacket,21.03,3,0.04,60.57,Bank Transfer,13,2.6
TXN48383,13-03-2026,CUST_8382,45,Male,Pakistan,Beauty,Hair Serum,32.83,3,0.07,91.6,PayPal,10,3.9
TXN48384,13-03-2026,CUST_4388,32,Female,UK,Apparel,Denim Jeans,136.07,1,0.12,119.74,Credit Card,11,1.5
TXN48385,13-03-2026,CUST_7373,36,Non-binary,India,Apparel,Denim Jeans,144.53,3,0.02,424.92,Credit Card,2,4.1
TXN48386,13-03-2026,CUST_19114,43,Female,UAE,Sports,Tennis Racket,198.24,1,0.04,190.31,Bank Transfer,9,4.3
TXN48387,13-03-2026,CUST_14921,35,Female,USA,Apparel,Running Shoes,90.91,2,0.15,154.55,PayPal,14,3.5
TXN48388,13-03-2026,CUST_18064,22,Male,Germany,Electronics,Smartwatch,223.97,2,0.04,430.02,Credit Card,5,4.7
TXN48389,13-03-2026,CUST_13985,30,Female,USA,Electronics,Smartwatch,1435.14,1,0.14,1234.22,PayPal,12,2.3
TXN48390,13-03-2026,CUST_19896,33,Male,Germany,Apparel,Formal Shirt,142.55,3,0.07,397.71,PayPal,13,1.3
TXN48391,13-03-2026,CUST_17063,18,Male,India,Electronics,Smartphone 128GB,1478.61,1,0.06,1389.89,PayPal,12,2
TXN48392,13-03-2026,CUST_13565,27,Female,USA,Apparel,Winter Jacket,96.41,1,0.03,93.52,PayPal,14,2.8
TXN48393,13-03-2026,CUST_8852,34,Female,USA,Electronics,Smartphone 128GB,283.32,3,0.14,730.97,PayPal,1,3.5
TXN48394,13-03-2026,CUST_14359,55,Male,UAE,Beauty,Lipstick Set,35.74,2,0.08,65.76,Crypto,2,4.3
TXN48395,13-03-2026,CUST_15053,38,Male,USA,Apparel,Formal Shirt,78.75,1,0.11,70.09,Bank Transfer,3,4.9
TXN48396,13-03-2026,CUST_5359,36,Male,India,Beauty,Face Wash,49.06,3,0.11,130.99,Credit Card,3,4.5
TXN48397,13-03-2026,CUST_19470,51,Male,USA,Home & Kitchen,Air Fryer,230.36,2,0.15,391.61,Credit Card,8,4.6
TXN48398,13-03-2026,CUST_6988,40,Female,UAE,Beauty,Hair Serum,8.36,3,0.04,24.08,Credit Card,12,2.4
TXN48399,13-03-2026,CUST_17312,42,Female,UAE,Home & Kitchen,Microwave Oven,44.1,2,0.13,76.73,Credit Card,5,4.7
TXN48400,13-03-2026,CUST_14809,30,Male,USA,Sports,Dumbbell Set,154.67,1,0.11,137.66,Credit Card,10,4.3
TXN48401,13-03-2026,CUST_5353,22,Male,USA,Apparel,Denim Jeans,42.58,2,0.12,74.94,Credit Card,11,1.8
TXN48402,13-03-2026,CUST_8080,37,Non-binary,Pakistan,Sports,Tennis Racket,151.93,1,0.13,132.18,PayPal,14,2.8
TXN48403,13-03-2026,CUST_4482,53,Male,USA,Sports,Tennis Racket,176.47,3,0.13,460.59,Credit Card,14,2.4
TXN48404,13-03-2026,CUST_16178,50,Male,UAE,Home & Kitchen,Air Fryer,295.07,3,0.07,823.25,Credit Card,4,3.1
TXN48405,13-03-2026,CUST_21182,41,Female,India,Apparel,Running Shoes,90.78,3,0.07,253.28,PayPal,13,1.7
TXN48406,13-03-2026,CUST_17075,28,Non-binary,India,Beauty,Face Wash,59.9,2,0.03,116.21,Credit Card,9,4.3
TXN48407,13-03-2026,CUST_19637,19,Female,USA,Beauty,Moisturizing Cream,43.52,2,0.06,81.82,PayPal,8,3.9
TXN48408,13-03-2026,CUST_5649,26,Female,Germany,Electronics,4K Smart TV,992.68,2,0.09,1806.68,PayPal,5,4.5
TXN48409,13-03-2026,CUST_15820,37,Female,USA,Sports,Yoga Mat,31.03,2,0.07,57.72,Bank Transfer,11,2.3
TXN48410,13-03-2026,CUST_20594,30,Male,Pakistan,Home & Kitchen,Microwave Oven,274.05,2,0,548.1,PayPal,4,3.6
TXN48411,14-03-2026,CUST_4593,45,Male,UK,Apparel,Cotton T-Shirt,49.13,1,0.12,43.23,Bank Transfer,7,4.7
TXN48412,14-03-2026,CUST_22651,20,Female,UK,Home & Kitchen,Air Fryer,274.37,1,0.03,266.14,Bank Transfer,1,4.8
TXN48413,14-03-2026,CUST_12723,33,Male,Pakistan,Apparel,Winter Jacket,112.09,2,0.01,221.94,PayPal,4,3.1
TXN48414,14-03-2026,CUST_7721,27,Male,Germany,Electronics,4K Smart TV,1196.11,2,0.06,2248.69,Bank Transfer,12,1.8
TXN48415,14-03-2026,CUST_22254,44,Male,USA,Electronics,Smartphone 128GB,494.14,3,0.13,1289.71,Bank Transfer,14,1.8
TXN48416,14-03-2026,CUST_14681,40,Female,USA,Beauty,Face Wash,51.96,3,0.14,134.06,Credit Card,6,5
TXN48417,14-03-2026,CUST_17314,26,Male,India,Apparel,Cotton T-Shirt,20.23,2,0.02,39.65,Credit Card,13,2.6
TXN48418,14-03-2026,CUST_6346,43,Female,UAE,Sports,Dumbbell Set,68.92,1,0.1,62.03,Credit Card,2,4.2
TXN48419,14-03-2026,CUST_20322,18,Female,USA,Home & Kitchen,Coffee Maker,198.2,2,0,396.4,Credit Card,4,3.5
TXN48420,14-03-2026,CUST_5112,18,Male,Pakistan,Home & Kitchen,Vacuum Cleaner,143.94,2,0.05,273.49,PayPal,5,4.9
TXN48421,14-03-2026,CUST_6651,26,Male,UAE,Apparel,Running Shoes,54.93,2,0.04,105.47,Credit Card,15,2.7
TXN48422,14-03-2026,CUST_22358,18,Female,USA,Electronics,Smartwatch,317.66,2,0.07,590.85,Credit Card,13,2.6
TXN48423,14-03-2026,CUST_16899,33,Female,India,Home & Kitchen,Blender,31.7,3,0.12,83.69,PayPal,9,4.9
TXN48424,14-03-2026,CUST_16393,34,Female,Pakistan,Apparel,Denim Jeans,60.38,1,0.12,53.13,PayPal,14,1.2
TXN48425,14-03-2026,CUST_16211,30,Male,UK,Electronics,Gaming Laptop,767.33,1,0.13,667.58,Credit Card,6,3.5
